"","origin","destination","age","sex","year","proportion_value_em","proportion_value_im","value_est"
"2672","SE","FI","Y50-54","M",2013,0.0233644859813084,0.0238716896680343,0.0225845517901508
"2673","SE","FI","Y50-54","M",2014,0.0279265493496557,0.0282108389012621,0.0251198520425508
"2674","SE","FI","Y50-54","M",2015,0.024929634097306,0.0232843137254902,0.0227719877311551
"2675","SE","FI","Y55-59","F",2009,NA,NA,0.016635958109968
"2676","SE","FI","Y55-59","F",2010,NA,NA,0.0157113295402281
"2677","SE","FI","Y55-59","F",2011,NA,NA,0.0158621988592723
"2678","SE","FI","Y55-59","F",2012,NA,NA,0.0159752204853017
"2679","SE","FI","Y55-59","F",2013,0.0163551401869159,0.0171577769488997,0.0162362927273562
"2680","SE","FI","Y55-59","F",2014,0.0164498852333588,0.0155902004454343,0.0159694605300991
"2681","SE","FI","Y55-59","F",2015,0.0140731805388018,0.0126633986928105,0.0143790097056763
"2682","SE","FI","Y55-59","M",2009,NA,NA,0.0198031309926273
"2683","SE","FI","Y55-59","M",2010,NA,NA,0.021450215421174
"2684","SE","FI","Y55-59","M",2011,NA,NA,0.0189361851525998
"2685","SE","FI","Y55-59","M",2012,NA,NA,0.0203528267344448
"2686","SE","FI","Y55-59","M",2013,0.014797507788162,0.0164117866467736,0.0165314329827649
"2687","SE","FI","Y55-59","M",2014,0.026778882938026,0.0267260579064588,0.0226113185459577
"2688","SE","FI","Y55-59","M",2015,0.0237233614796944,0.0224673202614379,0.0209428427521452
"2689","SE","FI","Y60-64","F",2009,NA,NA,0.0153229086136154
"2690","SE","FI","Y60-64","F",2010,NA,NA,0.0186618560094645
"2691","SE","FI","Y60-64","F",2011,NA,NA,0.015206601882803
"2692","SE","FI","Y60-64","F",2012,NA,NA,0.0159614397694096
"2693","SE","FI","Y60-64","F",2013,0.0159657320872274,0.0152928011935845,0.0156457908452083
"2694","SE","FI","Y60-64","F",2014,0.0149196633511859,0.0148478099480327,0.0154194712370863
"2695","SE","FI","Y60-64","F",2015,0.014475271411339,0.0138888888888889,0.0149374606935908
"2696","SE","FI","Y60-64","M",2009,NA,NA,0.0211428082097959
"2697","SE","FI","Y60-64","M",2010,NA,NA,0.0202165228628378
"2698","SE","FI","Y60-64","M",2011,NA,NA,0.017913269838229
"2699","SE","FI","Y60-64","M",2012,NA,NA,0.0207018091290448
"2700","SE","FI","Y60-64","M",2013,0.0257009345794393,0.0253636702722865,0.0219708570983076
"2701","SE","FI","Y60-64","M",2014,0.0229533282325937,0.0248700816629547,0.0212899772621303
"2702","SE","FI","Y60-64","M",2015,0.0201045436268597,0.0208333333333333,0.0193296294467157
"2703","SE","FI","Y65-69","F",2009,NA,NA,0.0138608870118397
"2704","SE","FI","Y65-69","F",2010,NA,NA,0.0146985579882975
"2705","SE","FI","Y65-69","F",2011,NA,NA,0.0154381746230665
"2706","SE","FI","Y65-69","F",2012,NA,NA,0.017247934450074
"2707","SE","FI","Y65-69","F",2013,0.021417445482866,0.02088772845953,0.0188935875399882
"2708","SE","FI","Y65-69","F",2014,0.0248661055853099,0.0233853006681514,0.0206339375215169
"2709","SE","FI","Y65-69","F",2015,0.0197024527543225,0.0204248366013072,0.0183166435931108
"2710","SE","FI","Y65-69","M",2009,NA,NA,0.0169347931761003
"2711","SE","FI","Y65-69","M",2010,NA,NA,0.0193590667009179
"2712","SE","FI","Y65-69","M",2011,NA,NA,0.0183260769639862
"2713","SE","FI","Y65-69","M",2012,NA,NA,0.0218881787361217
"2714","SE","FI","Y65-69","M",2013,0.029595015576324,0.030585602387169,0.0246012350284422
"2715","SE","FI","Y65-69","M",2014,0.0210405508798776,0.0226429101707498,0.0201476597623524
"2716","SE","FI","Y65-69","M",2015,0.0281463610776035,0.0302287581699346,0.024112955864897
"2717","SE","FI","Y70-74","F",2009,NA,NA,0.00657697269095666
"2718","SE","FI","Y70-74","F",2010,NA,NA,0.00757510704872708
"2719","SE","FI","Y70-74","F",2011,NA,NA,0.00756911977128727
"2720","SE","FI","Y70-74","F",2012,NA,NA,0.0075415639342603
"2721","SE","FI","Y70-74","F",2013,0.00895638629283489,0.00857888847444983,0.00821985611652595
"2722","SE","FI","Y70-74","F",2014,0.00726855394032135,0.00705270972531552,0.00738140386737543
"2723","SE","FI","Y70-74","F",2015,0.0128669079211902,0.0138888888888889,0.0103828358886654
"2724","SE","FI","Y70-74","M",2009,NA,NA,0.00811564916419121
"2725","SE","FI","Y70-74","M",2010,NA,NA,0.00842417094309105
"2726","SE","FI","Y70-74","M",2011,NA,NA,0.00946782302339568
"2727","SE","FI","Y70-74","M",2012,NA,NA,0.00918979852229531
"2728","SE","FI","Y70-74","M",2013,0.00934579439252336,0.0093248787765759,0.00898213958830001
"2729","SE","FI","Y70-74","M",2014,0.0110941086457536,0.0103934669636229,0.00967954550007734
"2730","SE","FI","Y70-74","M",2015,0.0132689987937274,0.0126633986928105,0.010680883221146
"2731","SE","FI","Y75-79","F",2009,NA,NA,0.00494251811671781
"2732","SE","FI","Y75-79","F",2010,NA,NA,0.00455061237465702
"2733","SE","FI","Y75-79","F",2011,NA,NA,0.00526788793356758
"2734","SE","FI","Y75-79","F",2012,NA,NA,0.00536149626662024
"2735","SE","FI","Y75-79","F",2013,0.00467289719626168,0.00447594181275643,0.00480995815958426
"2736","SE","FI","Y75-79","F",2014,0.0080336648814078,0.00779510022271715,0.00627730306714198
"2737","SE","FI","Y75-79","F",2015,0.00844390832328106,0.00816993464052288,0.00638792185228474
"2738","SE","FI","Y75-79","M",2009,NA,NA,0.00484553788318077
"2739","SE","FI","Y75-79","M",2010,NA,NA,0.00564811045300701
"2740","SE","FI","Y75-79","M",2011,NA,NA,0.00573185411845154
"2741","SE","FI","Y75-79","M",2012,NA,NA,0.00507495093565503
"2742","SE","FI","Y75-79","M",2013,0.00545171339563863,0.00559492726594554,0.00555177617677987
"2743","SE","FI","Y75-79","M",2014,0.00879877582249426,0.00927988121752042,0.00713852633341069
"2744","SE","FI","Y75-79","M",2015,0.00643345396059509,0.0065359477124183,0.00597436822945839
"2745","SE","FI","Y80-84","F",2009,NA,NA,0.00327298575937366
"2746","SE","FI","Y80-84","F",2010,NA,NA,0.00308117585224242
"2747","SE","FI","Y80-84","F",2011,NA,NA,0.00381301814203298
"2748","SE","FI","Y80-84","F",2012,NA,NA,0.00386458667394331
"2749","SE","FI","Y80-84","F",2013,0.00467289719626168,0.00447594181275643,0.00376488167183426
"2750","SE","FI","Y80-84","F",2014,0.00612088752869166,0.00593912397921307,0.0043245715239966
"2751","SE","FI","Y80-84","F",2015,0.00241254523522316,0.00245098039215686,0.00297849537968618
"2752","SE","FI","Y80-84","M",2009,NA,NA,0.00314504969442158
"2753","SE","FI","Y80-84","M",2010,NA,NA,0.00352063057383812
"2754","SE","FI","Y80-84","M",2011,NA,NA,0.00341445492092353
"2755","SE","FI","Y80-84","M",2012,NA,NA,0.00341546221123892
"2756","SE","FI","Y80-84","M",2013,0.00389408099688474,0.00447594181275643,0.00380996213760144
"2757","SE","FI","Y80-84","M",2014,0.00344299923488906,0.00334075723830735,0.00355274848972177
"2758","SE","FI","Y80-84","M",2015,0.00402090872537193,0.00367647058823529,0.00372579609693682
"2759","SE","FI","Y85-Inf","F",2009,NA,NA,0.001379332777924
"2760","SE","FI","Y85-Inf","F",2010,NA,NA,0.0017054822891918
"2761","SE","FI","Y85-Inf","F",2011,NA,NA,0.00178994913261771
"2762","SE","FI","Y85-Inf","F",2012,NA,NA,0.00134761047051175
"2763","SE","FI","Y85-Inf","F",2013,0.00116822429906542,0.00111898545318911,0.00133931255798288
"2764","SE","FI","Y85-Inf","F",2014,0.0026778882938026,0.00259836674090572,0.00171052399961251
"2765","SE","FI","Y85-Inf","F",2015,0.00241254523522316,0.00285947712418301,0.00167386998065941
"2766","SE","FI","Y85-Inf","M",2009,NA,NA,0.0014742397844955
"2767","SE","FI","Y85-Inf","M",2010,NA,NA,0.00144826139476363
"2768","SE","FI","Y85-Inf","M",2011,NA,NA,0.00138220189612841
"2769","SE","FI","Y85-Inf","M",2012,NA,NA,0.00142830851100336
"2770","SE","FI","Y85-Inf","M",2013,0.00116822429906542,0.00111898545318911,0.001462128695797
"2771","SE","FI","Y85-Inf","M",2014,0.00191277735271614,0.00185597624350408,0.00163188255225194
"2772","SE","FI","Y85-Inf","M",2015,0.00040209087253719,0.00040849673202614,0.00129018131026269
"2773","SE","NL","Y00-04","F",2009,NA,NA,0.0272675568915145
"2774","SE","NL","Y00-04","F",2010,NA,NA,0.0272811727104241
"2775","SE","NL","Y00-04","F",2011,NA,NA,0.025418909578854
"2776","SE","NL","Y00-04","F",2012,NA,NA,0.0302701322798855
"2777","SE","NL","Y00-04","F",2013,0.0343796711509716,0.0306818181818182,0.0299804813789554
"2778","SE","NL","Y00-04","F",2014,0.0492264416315049,0.0378947368421053,0.0353065315179998
"2779","SE","NL","Y00-04","F",2015,0.0318725099601594,0.0231696014828545,0.0270326884551969
"2780","SE","NL","Y00-04","M",2009,NA,NA,0.0299413590655997
"2781","SE","NL","Y00-04","M",2010,NA,NA,0.0277487669049495
"2782","SE","NL","Y00-04","M",2011,NA,NA,0.0279729194111842
"2783","SE","NL","Y00-04","M",2012,NA,NA,0.0270574510111989
"2784","SE","NL","Y00-04","M",2013,0.038863976083707,0.0318181818181818,0.0324670864004562
"2785","SE","NL","Y00-04","M",2014,0.0267229254571027,0.0294736842105263,0.0291660141966331
"2786","SE","NL","Y00-04","M",2015,0.0371845949535193,0.0287303058387396,0.0311881276532433
"2787","SE","NL","Y05-09","F",2009,NA,NA,0.0207868272439817
"2788","SE","NL","Y05-09","F",2010,NA,NA,0.027294074901215
"2789","SE","NL","Y05-09","F",2011,NA,NA,0.0229887074389714
"2790","SE","NL","Y05-09","F",2012,NA,NA,0.0227495579536667
"2791","SE","NL","Y05-09","F",2013,0.0328849028400598,0.0170454545454545,0.0243139872817859
"2792","SE","NL","Y05-09","F",2014,0.0267229254571027,0.0168421052631579,0.0229242052731467
"2793","SE","NL","Y05-09","F",2015,0.0318725099601594,0.0222428174235403,0.025932014215331
"2794","SE","NL","Y05-09","M",2009,NA,NA,0.0241045448493477
"2795","SE","NL","Y05-09","M",2010,NA,NA,0.0260806422907633
"2796","SE","NL","Y05-09","M",2011,NA,NA,0.0246171569770695
"2797","SE","NL","Y05-09","M",2012,NA,NA,0.0271551764902977
"2798","SE","NL","Y05-09","M",2013,0.0269058295964126,0.0204545454545455,0.0248528727547913
"2799","SE","NL","Y05-09","M",2014,0.0421940928270042,0.0263157894736842,0.0305236801401126
"2800","SE","NL","Y05-09","M",2015,0.0451527224435591,0.025949953660797,0.0305951458234144
"2801","SE","NL","Y10-14","F",2009,NA,NA,0.0205004178777306
"2802","SE","NL","Y10-14","F",2010,NA,NA,0.0168693201267349
"2803","SE","NL","Y10-14","F",2011,NA,NA,0.0174480037444028
"2804","SE","NL","Y10-14","F",2012,NA,NA,0.0144033408729175
"2805","SE","NL","Y10-14","F",2013,0.0254110612855007,0.0261363636363636,0.0220828794928468
"2806","SE","NL","Y10-14","F",2014,0.0239099859353024,0.02,0.0205050250049404
"2807","SE","NL","Y10-14","F",2015,0.0265604249667995,0.0176088971269694,0.0199794758314181
"2808","SE","NL","Y10-14","M",2009,NA,NA,0.0204147354342517
"2809","SE","NL","Y10-14","M",2010,NA,NA,0.0172451245294894
"2810","SE","NL","Y10-14","M",2011,NA,NA,0.0174380241544933
"2811","SE","NL","Y10-14","M",2012,NA,NA,0.0193179900880458
"2812","SE","NL","Y10-14","M",2013,0.0164424514200299,0.0181818181818182,0.019251232208059
"2813","SE","NL","Y10-14","M",2014,0.0309423347398031,0.0231578947368421,0.023744029126819
"2814","SE","NL","Y10-14","M",2015,0.0265604249667995,0.0194624652455978,0.0214076466669574
"2815","SE","NL","Y15-19","F",2009,NA,NA,0.0217771186397291
"2816","SE","NL","Y15-19","F",2010,NA,NA,0.0228730511253291
"2817","SE","NL","Y15-19","F",2011,NA,NA,0.0190893657600079
"2818","SE","NL","Y15-19","F",2012,NA,NA,0.0211314793121187
"2819","SE","NL","Y15-19","F",2013,0.0134529147982063,0.0170454545454545,0.0179424912413154
"2820","SE","NL","Y15-19","F",2014,0.0154711673699015,0.0242105263157895,0.0205718663077156
"2821","SE","NL","Y15-19","F",2015,0.0185922974767596,0.0213160333642261,0.0204252659866359
"2822","SE","NL","Y15-19","M",2009,NA,NA,0.0183884792407557
"2823","SE","NL","Y15-19","M",2010,NA,NA,0.0207266246818328
"2824","SE","NL","Y15-19","M",2011,NA,NA,0.0194274050048064
"2825","SE","NL","Y15-19","M",2012,NA,NA,0.0193476905993832
"2826","SE","NL","Y15-19","M",2013,0.0179372197309417,0.0306818181818182,0.0234703141867427
"2827","SE","NL","Y15-19","M",2014,0.019690576652602,0.028421052631579,0.0234536401093876
"2828","SE","NL","Y15-19","M",2015,0.0199203187250996,0.0185356811862836,0.021002234389308
"2829","SE","NL","Y20-24","F",2009,NA,NA,0.102316023518703
"2830","SE","NL","Y20-24","F",2010,NA,NA,0.103649382716405
"2831","SE","NL","Y20-24","F",2011,NA,NA,0.109847402189342
"2832","SE","NL","Y20-24","F",2012,NA,NA,0.106091893012819
"2833","SE","NL","Y20-24","F",2013,0.0508221225710015,0.0863636363636364,0.0783354911633212
"2834","SE","NL","Y20-24","F",2014,0.0562587904360056,0.111578947368421,0.087500673043364
"2835","SE","NL","Y20-24","F",2015,0.0571049136786189,0.129749768303985,0.0921703978201405
"2836","SE","NL","Y20-24","M",2009,NA,NA,0.0991334984720283
"2837","SE","NL","Y20-24","M",2010,NA,NA,0.0911736032089981
"2838","SE","NL","Y20-24","M",2011,NA,NA,0.105841649327229
"2839","SE","NL","Y20-24","M",2012,NA,NA,0.0908029202208863
"2840","SE","NL","Y20-24","M",2013,0.0493273542600897,0.0920454545454545,0.0820999753185347
"2841","SE","NL","Y20-24","M",2014,0.0464135021097046,0.0957894736842105,0.0813238755460233
"2842","SE","NL","Y20-24","M",2015,0.0464807436918991,0.100092678405931,0.0830627224069199
"2843","SE","NL","Y25-29","F",2009,NA,NA,0.101835401878591
"2844","SE","NL","Y25-29","F",2010,NA,NA,0.100357449627563
"2845","SE","NL","Y25-29","F",2011,NA,NA,0.0939299822903595
"2846","SE","NL","Y25-29","F",2012,NA,NA,0.105036594061795
"2847","SE","NL","Y25-29","F",2013,0.100149476831091,0.125,0.105149119625331
"2848","SE","NL","Y25-29","F",2014,0.109704641350211,0.113684210526316,0.104443075724654
"2849","SE","NL","Y25-29","F",2015,0.098273572377158,0.129749768303985,0.105873665918471
"2850","SE","NL","Y25-29","M",2009,NA,NA,0.101092561897562
"2851","SE","NL","Y25-29","M",2010,NA,NA,0.106089323092542
"2852","SE","NL","Y25-29","M",2011,NA,NA,0.108829383350152
"2853","SE","NL","Y25-29","M",2012,NA,NA,0.0998664723985791
"2854","SE","NL","Y25-29","M",2013,0.077727952167414,0.101136363636364,0.0940974690537568
"2855","SE","NL","Y25-29","M",2014,0.070323488045007,0.101052631578947,0.0918024322769349
"2856","SE","NL","Y25-29","M",2015,0.0703851261620186,0.102873030583874,0.0929482044236581
"2857","SE","NL","Y30-34","F",2009,NA,NA,0.0585298678402105
"2858","SE","NL","Y30-34","F",2010,NA,NA,0.0598319967936227
"2859","SE","NL","Y30-34","F",2011,NA,NA,0.0552699914781763
"2860","SE","NL","Y30-34","F",2012,NA,NA,0.065033021622585
"2861","SE","NL","Y30-34","F",2013,0.0941704035874439,0.0636363636363636,0.0710536775882486
"2862","SE","NL","Y30-34","F",2014,0.0632911392405063,0.0547368421052632,0.0592443633284392
"2863","SE","NL","Y30-34","F",2015,0.0703851261620186,0.0583873957367933,0.0623072485633758
"2864","SE","NL","Y30-34","M",2009,NA,NA,0.0636021039646724
"2865","SE","NL","Y30-34","M",2010,NA,NA,0.0692743036653562
"2866","SE","NL","Y30-34","M",2011,NA,NA,0.0657256237481125
"2867","SE","NL","Y30-34","M",2012,NA,NA,0.0675853343051916
"2868","SE","NL","Y30-34","M",2013,0.0807174887892377,0.075,0.0735291411774361
"2869","SE","NL","Y30-34","M",2014,0.0590717299578059,0.0578947368421053,0.061540375364031
"2870","SE","NL","Y30-34","M",2015,0.0624169986719788,0.0583873957367933,0.0630744536184971
"2871","SE","NL","Y35-39","F",2009,NA,NA,0.0364371663211286
"2872","SE","NL","Y35-39","F",2010,NA,NA,0.0359255941919971
"2873","SE","NL","Y35-39","F",2011,NA,NA,0.0369311869457548
"2874","SE","NL","Y35-39","F",2012,NA,NA,0.0316843511518109
"2875","SE","NL","Y35-39","F",2013,0.0493273542600897,0.0261363636363636,0.0370342106250774
"2876","SE","NL","Y35-39","F",2014,0.0520393811533052,0.04,0.0424041581037186
"2877","SE","NL","Y35-39","F",2015,0.050464807436919,0.025949953660797,0.0375657032274284
"2878","SE","NL","Y35-39","M",2009,NA,NA,0.0420176692657563
"2879","SE","NL","Y35-39","M",2010,NA,NA,0.0392758546280015
"2880","SE","NL","Y35-39","M",2011,NA,NA,0.0441501719924291
"2881","SE","NL","Y35-39","M",2012,NA,NA,0.0447236989454734
"2882","SE","NL","Y35-39","M",2013,0.062780269058296,0.0454545454545455,0.0478965343884131
"2883","SE","NL","Y35-39","M",2014,0.0337552742616034,0.0442105263157895,0.0403653679024979
"2884","SE","NL","Y35-39","M",2015,0.051792828685259,0.0389249304911956,0.0442860065987169
"2885","SE","NL","Y40-44","F",2009,NA,NA,0.0333587596550778
"2886","SE","NL","Y40-44","F",2010,NA,NA,0.0277873368164488
"2887","SE","NL","Y40-44","F",2011,NA,NA,0.0268654344835117
"2888","SE","NL","Y40-44","F",2012,NA,NA,0.0296989892952945
"2889","SE","NL","Y40-44","F",2013,0.0328849028400598,0.0238636363636364,0.0305535393666167
"2890","SE","NL","Y40-44","F",2014,0.0450070323488045,0.0263157894736842,0.0341475757484754
"2891","SE","NL","Y40-44","F",2015,0.0398406374501992,0.0268767377201112,0.0330487968993697
"2892","SE","NL","Y40-44","M",2009,NA,NA,0.0350283650633141
"2893","SE","NL","Y40-44","M",2010,NA,NA,0.0356052627070652
"2894","SE","NL","Y40-44","M",2011,NA,NA,0.034611662775215
"2895","SE","NL","Y40-44","M",2012,NA,NA,0.0343540890279502
"2896","SE","NL","Y40-44","M",2013,0.0433482810164425,0.0329545454545455,0.0370104811774739
"2897","SE","NL","Y40-44","M",2014,0.0464135021097046,0.028421052631579,0.0366330746709785
"2898","SE","NL","Y40-44","M",2015,0.051792828685259,0.036144578313253,0.0403038101225062
"2899","SE","NL","Y45-49","F",2009,NA,NA,0.0200692125100264
"2900","SE","NL","Y45-49","F",2010,NA,NA,0.0209477135541857
"2901","SE","NL","Y45-49","F",2011,NA,NA,0.0231704683155495
"2902","SE","NL","Y45-49","F",2012,NA,NA,0.0198985893693236
"2903","SE","NL","Y45-49","F",2013,0.0194319880418535,0.0136363636363636,0.0193513099955385
"2904","SE","NL","Y45-49","F",2014,0.0393811533052039,0.0231578947368421,0.0262609502242896
"2905","SE","NL","Y45-49","F",2015,0.0225763612217795,0.0157553290083411,0.0207688111534388
"2906","SE","NL","Y45-49","M",2009,NA,NA,0.0274010594137677
"2907","SE","NL","Y45-49","M",2010,NA,NA,0.0237279186111873
"2908","SE","NL","Y45-49","M",2011,NA,NA,0.0255780227478783
"2909","SE","NL","Y45-49","M",2012,NA,NA,0.0241262381443061
"2910","SE","NL","Y45-49","M",2013,0.0284005979073244,0.0318181818181818,0.0273100129304755
"2911","SE","NL","Y45-49","M",2014,0.0323488045007032,0.0242105263157895,0.0263553444629829
"2912","SE","NL","Y45-49","M",2015,0.0358565737051793,0.0240963855421687,0.027299235392432
"2913","SE","NL","Y50-54","F",2009,NA,NA,0.0131922646107714
"2914","SE","NL","Y50-54","F",2010,NA,NA,0.0153846309818205
"2915","SE","NL","Y50-54","F",2011,NA,NA,0.0155865949021121
"2916","SE","NL","Y50-54","F",2012,NA,NA,0.0148091904301957
"2917","SE","NL","Y50-54","F",2013,0.0209267563527653,0.0204545454545455,0.0184941691157518
"2918","SE","NL","Y50-54","F",2014,0.0154711673699015,0.00947368421052632,0.0146134835613441
"2919","SE","NL","Y50-54","F",2015,0.0172642762284197,0.0139017608897127,0.0159002263174211
"2920","SE","NL","Y50-54","M",2009,NA,NA,0.0170985427792983
"2921","SE","NL","Y50-54","M",2010,NA,NA,0.0169108246162777
"2922","SE","NL","Y50-54","M",2011,NA,NA,0.0142275421228912
"2923","SE","NL","Y50-54","M",2012,NA,NA,0.0177744973060212
"2924","SE","NL","Y50-54","M",2013,0.0164424514200299,0.0193181818181818,0.0180383035735061
"2925","SE","NL","Y50-54","M",2014,0.0351617440225035,0.0178947368421053,0.021375040582271
"2926","SE","NL","Y50-54","M",2015,0.0225763612217795,0.0176088971269694,0.0189257039459254
"2927","SE","NL","Y55-59","F",2009,NA,NA,0.0093451912310862
"2928","SE","NL","Y55-59","F",2010,NA,NA,0.00926782189971378
"2929","SE","NL","Y55-59","F",2011,NA,NA,0.00823543489401766
"2930","SE","NL","Y55-59","F",2012,NA,NA,0.0100493764197258
"2931","SE","NL","Y55-59","F",2013,0.00896860986547085,0.00568181818181818,0.00904201500789848
"2932","SE","NL","Y55-59","F",2014,0.00562587904360056,0.00526315789473684,0.00839793407768036
"2933","SE","NL","Y55-59","F",2015,0.00796812749003984,0.0046339202965709,0.00847809180177633
"2934","SE","NL","Y55-59","M",2009,NA,NA,0.0104250668309409
"2935","SE","NL","Y55-59","M",2010,NA,NA,0.0117258641502306
"2936","SE","NL","Y55-59","M",2011,NA,NA,0.0103994699049267
"2937","SE","NL","Y55-59","M",2012,NA,NA,0.0102097993456003
"2938","SE","NL","Y55-59","M",2013,0.0149476831091181,0.0113636363636364,0.0117528613322425
"2939","SE","NL","Y55-59","M",2014,0.0210970464135021,0.0168421052631579,0.0143805955005181
"2940","SE","NL","Y55-59","M",2015,0.0172642762284197,0.0139017608897127,0.0128175945167791
"2941","SE","NL","Y60-64","F",2009,NA,NA,0.00539191783284776
"2942","SE","NL","Y60-64","F",2010,NA,NA,0.00559950932657464
"2943","SE","NL","Y60-64","F",2011,NA,NA,0.00625853856171631
"2944","SE","NL","Y60-64","F",2012,NA,NA,0.00579073374907414
"2945","SE","NL","Y60-64","F",2013,0.0104633781763827,0.00681818181818182,0.00663938969346479
"2946","SE","NL","Y60-64","F",2014,0.00421940928270042,0.00210526315789474,0.00516821768771047
"2947","SE","NL","Y60-64","F",2015,0.00531208499335989,0.00185356811862836,0.00519290117579762
"2948","SE","NL","Y60-64","M",2009,NA,NA,0.00626069594265196
"2949","SE","NL","Y60-64","M",2010,NA,NA,0.00689815037234227
"2950","SE","NL","Y60-64","M",2011,NA,NA,0.00583650455538499
"2951","SE","NL","Y60-64","M",2012,NA,NA,0.00647516333297934
"2952","SE","NL","Y60-64","M",2013,0.00448430493273543,0.00454545454545455,0.0059257343071792
"2953","SE","NL","Y60-64","M",2014,0.00562587904360056,0.00421052631578947,0.00598810421110025
"2954","SE","NL","Y60-64","M",2015,0.00664010624169987,0.00370713623725672,0.00600764040155612
"2955","SE","NL","Y65-69","F",2009,NA,NA,0.00452568339357084
